success,beta_nMTCD
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
